gene,glioma_mean,cohens_d,dep_fdr,glioma_dep_fraction,pan_ess_fraction,is_common_essential,archetype,sl_effect,sl_n_contexts,sl_best_context,sl_context_type,is_SL_partner_of_lost_TSG,lost_TSG_partner,sc_malignant_specificity,sc_tme_dominated_flag,sc_malignant_mean,sc_measured,sc_compartment,sc_specificity_tier,tcga_vs_normal_log2fc,tcga_pct_over_normal,tcga_gbm_median_log2tpm,safety_composite,safety_vital_organ,safety_brain_bulk,safety_brain_neuron,gtex_brain_max,lake_neuron_max,cns_high_risk,vital_high_risk,min_subgroup_n,tractability_score,novelty_score,has_inhibitor_moa,chembl_action_types,chembl_n_potent,dgidb_n_drugs,ot_drug_count,ot_sm_approved_drug,uniprot_kinase,uniprot_enzyme,uniprot_membrane,uniprot_loc,f_dep_selectivity,f_dep_breadth,f_pan_ess_penalty,f_sl_strength,f_sl_breadth,f_sc_specificity,f_sc_tme_penalty,f_tumor_enrichment,f_tumor_prevalence,f_safety,f_tractability,f_novelty,cat_dependency,cat_selectivity,cat_synthetic_lethality,cat_tumor_specificity,cat_tumor_enrichment,cat_therapeutic_window,cat_tractability,baseline_composite,expert_composite,novelty_tier,novelty_corrected,is_dependency_poscontrol,rank_full,sl_effect_v1,sl_n_contexts_v1,sl_expr_partner,sl_expr_cohens_d,sl_expr_reported,expert_composite_v1,sl_source,rank_all,is_gbm_oncogene_control
NBAS,-0.7347061398562746,-0.4831343521703584,0.0208307676399228,0.7083333333333334,0.5925297113752123,False,pan-glioma-dep,0.0,0,,,False,,0.0094621506006066,False,0.0686166271237937,True,tumor-cell-expressed,not-TME-dominated-weak,0.4562999999999997,0.5882352941176471,4.6335,0.5123674911660777,0.7703180212014135,0.7420494699646643,0.0247349823321554,16.1666,0.4447161324998005,True,False,51,0.0,1.0,False,,0,0,0,False,False,False,False,,0.5618374558303887,0.7083333333333334,0.4074702886247877,0.0,0.0,0.7769784172661871,1.0,0.1554770318021201,0.5882352941176471,0.5123674911660777,0.0,1.0,0.6350853945818611,0.4074702886247877,0.0,0.8884892086330936,0.3718561629598836,0.5123674911660777,0.0,0.4021812208522434,0.4110129899488699,novel,1.0,False,178,0.0,0,,0.0,,0.4110129899488699,none,179,False
HAUS5,-1.4353205304754957,-0.4629683651658408,0.0020318349826378,0.9861111111111112,0.969439728353141,True,pan-glioma-dep,0.0,0,,,False,,0.0152301545314958,False,0.0506350315175432,True,tumor-cell-expressed,not-TME-dominated-weak,1.11225,0.6862745098039216,3.5199,0.6937573616018845,0.7915194346289752,0.5017667844522968,0.7879858657243817,30.9414,0.0444306155731303,False,False,71,0.0,1.0,False,,0,0,0,False,False,False,False,,0.5053003533568905,0.9861111111111112,0.030560271646859,0.0,0.0,0.8381294964028777,1.0,0.4558303886925795,0.6862745098039216,0.6937573616018845,0.0,1.0,0.7457057322340008,0.030560271646859,0.0,0.9190647482014389,0.5710524492482505,0.6937573616018845,0.0,0.422877223276062,0.4087919017743568,novel,1.0,False,179,0.0,0,,0.0,,0.4087919017743567,none,180,False
WDR55,-1.3310823239474605,-0.4079336778617838,0.0114281076791604,1.0,0.9872665534804754,True,pan-glioma-dep,0.0,0,,,False,,-0.0035425807880417,False,0.0544681876521312,True,tumor-cell-expressed,not-TME-dominated-weak,0.7384999999999997,0.738562091503268,3.5887,0.6749116607773852,0.5653710247349824,0.6395759717314488,0.8197879858657244,22.1337,0.0376243831189949,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.3109540636042402,1.0,0.0127334465195245,0.0,0.0,0.6690647482014388,1.0,0.2720848056537102,0.738562091503268,0.6749116607773852,0.25,1.0,0.6554770318021201,0.0127334465195245,0.0,0.8345323741007193,0.5053234485784891,0.6749116607773852,0.25,0.4189968516826054,0.40776710985088277,novel,1.0,False,180,0.0,0,,0.0,,0.4077671098508828,none,181,False
MED31,-1.539465507456533,-0.3438800350049421,0.0459429652283256,1.0,0.99490662139219,True,pan-glioma-dep,0.0,0,,,False,,0.0264361295741974,False,0.1582729381090697,True,tumor-cell-expressed,not-TME-dominated-weak,1.0972000000000004,0.8888888888888888,4.6531,0.6925795053003534,0.7526501766784452,0.6996466431095406,0.6254416961130742,18.9079,0.0839188622624266,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.0954063604240282,1.0,0.00509337860781,0.0,0.0,0.9064748201438848,1.0,0.4522968197879858,0.8888888888888888,0.6925795053003534,0.25,1.0,0.5477031802120141,0.00509337860781,0.0,0.9532374100719424,0.6705928543384373,0.6925795053003534,0.25,0.4456009040757939,0.40727272694793587,novel,1.0,False,181,0.0,0,,0.0,,0.4072727269479358,none,182,False
DDX55,-1.1707941121116738,-0.5946785025536105,2.638499631466406e-05,0.9861111111111112,0.9558573853989814,True,pan-glioma-dep,0.0,0,,,False,,0.009427871704907,False,0.0854616718551705,True,tumor-cell-expressed,not-TME-dominated-weak,0.5295000000000001,0.477124183006536,3.6589,0.5276796230859836,0.6996466431095406,0.5477031802120141,0.3356890459363958,27.6176,0.1468632160346454,False,False,71,0.0,1.0,False,,0,0,0,False,False,False,False,,0.8056537102473498,0.9861111111111112,0.0441426146010186,0.0,0.0,0.7733812949640287,1.0,0.1872791519434629,0.477124183006536,0.5276796230859836,0.0,1.0,0.8958824106792305,0.0441426146010186,0.0,0.8866906474820144,0.33220166747499946,0.5276796230859836,0.0,0.3837995661890352,0.4070690919077882,novel,1.0,False,182,0.0,0,,0.0,,0.4070690919077883,none,183,False
CDC42,-1.2045275141018414,-0.4469439888467234,0.0002182350530981,0.9861111111111112,0.8896434634974533,True,pan-glioma-dep,0.0,0,,,False,,-0.406873009419444,True,0.6413012148141665,True,TME-dominated,TME-dominated,1.6827000000000003,0.9869281045751634,7.7271,0.1472320376914016,0.1378091872791519,0.1731448763250883,0.1307420494699647,107.04,0.2840972533458818,False,False,71,0.8,0.0,False,,8,6,0,False,False,True,True,"Cell membrane;Cytoplasm, cytoskeleton, microtubule organizing center, centrosome;Cytoplasm, cytoskeleton, spindle",0.4593639575971731,0.9861111111111112,0.1103565365025467,0.0,0.0,0.0899280575539568,0.0,0.7667844522968198,0.9869281045751634,0.1472320376914016,0.8,0.0,0.7227375343541421,0.1103565365025467,0.0,0.0449640287769784,0.8768562784359917,0.1472320376914016,0.8,0.3860209165372943,0.4053150119944078,novel,1.0,False,183,0.0,0,,0.0,,0.4053150119944078,none,184,False
WBP11,-1.2046999026329546,-0.4775456915617176,0.0074257404081729,1.0,0.9881154499151104,True,pan-glioma-dep,0.0,0,,,False,,-0.0354554173345509,False,0.1975167237947907,True,tumor-cell-expressed,not-TME-dominated-weak,1.1123000000000005,0.8169934640522876,4.9275,0.4393404004711425,0.3604240282685512,0.4204946996466431,0.5371024734982333,39.8832,0.110488784391129,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.5441696113074205,1.0,0.0118845500848896,0.0,0.0,0.4532374100719424,1.0,0.4593639575971731,0.8169934640522876,0.4393404004711425,0.25,1.0,0.7720848056537102,0.0118845500848896,0.0,0.7266187050359711,0.6381787108247303,0.4393404004711425,0.25,0.4054438817243491,0.4047609877403956,novel,1.0,False,184,0.0,0,,0.0,,0.4047609877403956,none,185,False
PAK1IP1,-1.4269839822265185,-0.4548390096506497,0.0022234565067981,1.0,0.9906621392190152,True,pan-glioma-dep,0.0,0,,,False,,-0.0371313511988022,False,0.1535921043437509,True,tumor-cell-expressed,not-TME-dominated-weak,1.4991999999999996,0.9673202614379084,4.1571,0.7008244994110718,0.7314487632508834,0.6819787985865724,0.6890459363957597,19.430999999999997,0.0693873872407929,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.4876325088339223,1.0,0.0093378607809847,0.0,0.0,0.4388489208633093,1.0,0.7137809187279152,0.9673202614379084,0.7008244994110718,0.0,1.0,0.7438162544169611,0.0093378607809847,0.0,0.7194244604316546,0.8405505900829118,0.7008244994110718,0.0,0.4305648093033691,0.4022708878832624,novel,1.0,False,185,0.0,0,,0.0,,0.4022708878832624,none,186,False
CHMP4B,-1.5527638521903049,-0.9279605134090227,1.0906903344882524e-10,0.9861111111111112,0.7860780984719864,True,pan-glioma-dep,0.0,0,,,False,,-0.0470054902465609,False,0.3139561145275214,True,tumor-cell-expressed,not-TME-dominated-weak,0.5834000000000001,0.7973856209150327,7.0453,0.1413427561837456,0.1095406360424028,0.0636042402826855,0.2508833922261484,226.931,0.1887642631690073,True,False,71,0.0,1.0,False,,0,0,0,False,False,False,False,,0.9681978798586572,0.9861111111111112,0.2139219015280136,0.0,0.0,0.3992805755395683,1.0,0.2014134275618374,0.7973856209150327,0.1413427561837456,0.0,1.0,0.9771544954848842,0.2139219015280136,0.0,0.6996402877697842,0.49939952423843503,0.1413427561837456,0.0,0.3616369950292661,0.4019025502848308,novel,1.0,False,186,0.0,0,,0.0,,0.4019025502848308,none,187,False
CIR1,-0.457562266248008,-0.4326312569797684,0.0065887521056735,0.4166666666666667,0.2538200339558574,False,subset-dep,0.0,0,,,False,,-0.1210185585851106,False,0.2585183330609807,True,tumor-cell-expressed,not-TME-dominated-weak,0.3247,0.4836601307189542,4.6514,0.3144876325088339,0.3745583038869258,0.3674911660777384,0.2014134275618374,46.2492,0.2088048668591275,False,False,30,0.25,1.0,False,,0,0,0,False,False,False,False,,0.4098939929328622,0.4166666666666667,0.7461799660441426,0.0,0.0,0.2482014388489208,1.0,0.1130742049469964,0.4836601307189542,0.3144876325088339,0.25,1.0,0.4132803297997645,0.7461799660441426,0.0,0.6241007194244604,0.2983671678329753,0.3144876325088339,0.25,0.3780594022300252,0.4007749698259481,novel,1.0,False,187,0.0,0,,0.0,,0.4007749698259481,none,188,False
USP36,-0.995183282976843,-0.499287638218823,0.001703966990668,1.0,0.9753820033955858,True,pan-glioma-dep,0.0,0,,,False,,-0.1084417804374338,False,0.0651157418668539,True,tumor-cell-expressed,not-TME-dominated-weak,0.1272999999999999,0.196078431372549,4.0713,0.4063604240282685,0.519434628975265,0.4381625441696113,0.2614840989399293,38.0496,0.1869299797794508,False,False,72,0.45,0.0,False,,30,2,0,False,False,True,False,"Nucleus, nucleolus;Cytoplasm",0.6183745583038869,1.0,0.0246179966044142,0.0,0.0,0.2841726618705036,1.0,0.0706713780918728,0.196078431372549,0.4063604240282685,0.45,0.0,0.8091872791519434,0.0246179966044142,0.0,0.6420863309352518,0.1333749047322109,0.4063604240282685,0.45,0.3522324193502984,0.3993651770027857,has_sm_chemistry,0.5,False,188,0.0,0,,0.0,,0.3993651770027857,none,189,False
POTEI,-0.5070349312794383,-0.4186198350823442,0.0188501226873027,0.4027777777777778,0.2707979626485569,False,pan-glioma-dep,0.0,0,,,False,,,,,False,tumor-cell-expressed,not-measured,0.0,0.0326797385620915,-9.9658,0.9905771495877502,0.9858657243816256,0.9893992932862192,0.9964664310954064,0.0103782,0.0003255152248096,False,False,29,0.0,1.0,False,,0,0,0,False,False,False,False,,0.3392226148409894,0.4027777777777778,0.7292020373514432,0.0,0.0,0.5,0.5,0.0494699646643109,0.0326797385620915,0.9905771495877502,0.0,1.0,0.37100019630938363,0.7292020373514432,0.0,0.5,0.0410748516132012,0.9905771495877502,0.0,0.3759791764088254,0.397040911400966,novel,1.0,False,189,0.0,0,,0.0,,0.3970409114009659,none,190,False
RSL1D1,-1.5189509986306662,-0.4730424428260433,0.001956687943618,1.0,0.99830220713073,True,pan-glioma-dep,0.0,0,,,False,,-0.1881736768103064,False,0.3721905195088863,True,tumor-cell-expressed,not-TME-dominated-weak,1.7561,0.9869281045751634,6.213,0.3674911660777385,0.4134275618374559,0.4028268551236749,0.2862190812720848,42.8205,0.1708427755819055,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.5265017667844523,1.0,0.0016977928692699,0.0,0.0,0.197841726618705,1.0,0.8127208480565371,0.9869281045751634,0.3674911660777385,0.25,1.0,0.7632508833922261,0.0016977928692699,0.0,0.5989208633093525,0.8998244763158503,0.3674911660777385,0.25,0.4115978831377768,0.3964537629660697,novel,1.0,False,190,0.0,0,,0.0,,0.3964537629660697,none,191,False
RANBP3,-0.4134373306278131,-0.3387876107840883,0.0240443944758781,0.3472222222222222,0.2054329371816638,False,subset-dep,0.0,0,,,False,,0.0182277950071488,False,0.1106161994152048,True,tumor-cell-expressed,not-TME-dominated-weak,0.83155,0.803921568627451,5.6868,0.5005889281507656,0.4204946996466431,0.3568904593639576,0.7243816254416962,47.9819,0.0635768336304918,False,False,25,0.0,1.0,False,,0,0,0,False,False,False,False,,0.0706713780918728,0.3472222222222222,0.7945670628183362,0.0,0.0,0.8597122302158273,1.0,0.3356890459363957,0.803921568627451,0.5005889281507656,0.0,1.0,0.2089468001570475,0.7945670628183362,0.0,0.9298561151079137,0.5698053072819234,0.5005889281507656,0.0,0.4291091733594266,0.3954105188946889,novel,1.0,False,191,0.0,0,,0.0,,0.3954105188946889,none,192,False
RPL10A,-2.3463478265622766,-0.7544416089185297,2.67574009963731e-07,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-1.270602402751831,True,1.5675340224572143,True,TME-dominated,TME-dominated,1.3786000000000005,0.9738562091503268,9.8881,0.0824499411071849,0.0141342756183745,0.0247349823321554,0.2084805653710247,389.057,0.2066864939004393,True,True,72,0.6,0.0,False,,1,9,5,True,False,False,False,Cytoplasm,0.92226148409894,1.0,0.0,0.0,0.0,0.0179856115107913,0.0,0.6607773851590106,0.9738562091503268,0.0824499411071849,0.6,0.0,0.96113074204947,0.0,0.0,0.00899280575539565,0.8173167971546687,0.0824499411071849,0.6,0.3528414694381027,0.39476675545865536,approved_sm_drug,0.0,False,192,0.0,0,,0.0,,0.3947667554586553,none,193,False
IMP3,-1.4007025556344253,-0.4354796096770343,0.0054331402741453,1.0,0.9923599320882852,True,pan-glioma-dep,0.0,0,,,False,,-0.0398589543555612,False,0.2509818223227946,True,tumor-cell-expressed,not-TME-dominated-weak,0.8933499999999999,0.915032679738562,6.0061,0.4852767962308599,0.3780918727915194,0.342756183745583,0.734982332155477,50.9049,0.060437091163335,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.4204946996466431,1.0,0.0076400679117147,0.0,0.0,0.4244604316546763,1.0,0.3604240282685512,0.915032679738562,0.4852767962308599,0.25,1.0,0.7102473498233215,0.0076400679117147,0.0,0.7122302158273381,0.6377283540035565,0.4852767962308599,0.25,0.4004461119709701,0.39305410025066506,novel,1.0,False,193,0.0,0,,0.0,,0.3930541002506651,none,194,False
ALG2,-1.527442719204288,-0.4521754384044879,0.0028001638359022,1.0,0.9813242784380306,True,pan-glioma-dep,0.0,0,,,False,,-0.0702194602987,False,0.0869541770387089,True,tumor-cell-expressed,not-TME-dominated-weak,1.5389,0.9607843137254902,4.497,0.6595995288574793,0.5159010600706714,0.667844522968198,0.7950530035335689,20.0107,0.0426969254048063,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.4805653710247349,1.0,0.0186757215619693,0.0,0.0,0.3381294964028777,1.0,0.7243816254416962,0.9607843137254902,0.6595995288574793,0.0,1.0,0.7402826855123674,0.0186757215619693,0.0,0.6690647482014389,0.8425829695835931,0.6595995288574793,0.0,0.4186008076738354,0.39275934804003,novel,1.0,False,194,0.0,0,,0.0,,0.39275934804003,none,195,False
RNF4,-0.6385520943403711,-0.3360212312814719,0.0146510934190482,0.6666666666666666,0.5135823429541596,False,pan-glioma-dep,0.6282928836024411,1,PDGFRA_amp,oncogene-amp,False,,-0.026641684954548,False,0.1024492858915855,True,tumor-cell-expressed,not-TME-dominated-weak,1.0553499999999998,0.8169934640522876,5.2161,0.4275618374558304,0.5512367491166077,0.5053003533568905,0.2261484098939929,30.7566,0.1998066685176175,False,False,48,0.0,1.0,False,,0,0,0,False,False,False,False,,0.0600706713780918,0.6666666666666666,0.4864176570458404,0.40960355612453986,0.25,0.5035971223021583,1.0,0.4346289752650176,0.8169934640522876,0.4275618374558304,0.0,1.0,0.3633686690223792,0.4864176570458404,0.32980177806226996,0.7517985611510791,0.6258112196586526,0.4275618374558304,0.0,0.4263942460565788,0.39215191979851877,novel,1.0,False,195,0.6282928836024411,1,,0.0,,0.3921519197985186,genotype,196,False
PSMB7,-1.4199832801018517,-0.3941867609711807,0.0255910635764688,1.0,0.9940577249575552,True,pan-glioma-dep,0.3202704088760991,1,EGFR_amp,oncogene-amp,False,,-0.3546015493012725,True,0.597147712479255,True,TME-dominated,TME-dominated,1.0714500000000005,0.9477124183006536,7.6737,0.2402826855123675,0.1978798586572437,0.176678445229682,0.3462897526501767,104.999,0.1441862886548939,False,False,72,0.8,0.0,False,,2,7,7,True,False,True,False,Cytoplasm;Nucleus,0.2614840989399293,1.0,0.0059422750424448,0.2087941815367092,0.25,0.1115107913669064,0.0,0.4416961130742049,0.9477124183006536,0.2402826855123675,0.8,0.0,0.6307420494699647,0.0059422750424448,0.2293970907683546,0.0557553956834532,0.6947042656874293,0.2402826855123675,0.8,0.3795462517377163,0.39157166665741816,approved_sm_drug,0.0,False,196,0.3202704088760991,1,,0.0,,0.3915716666574181,genotype,197,False
SOCS3,-0.3228176359880411,-0.4782313319752748,0.0444308408624673,0.2361111111111111,0.1256366723259762,False,subset-dep,0.0,0,,,False,,-0.3577563149813858,True,0.3062157866897237,True,TME-dominated,TME-dominated,3.25955,0.803921568627451,5.0423,0.5806831566548881,0.0565371024734981,0.7031802120141343,0.9823321554770318,18.3985,0.0010351331342428,False,True,17,0.0,0.0,False,,0,4,0,False,False,False,False,,0.5477031802120141,0.2361111111111111,0.8743633276740238,0.0,0.0,0.1079136690647482,0.0,0.9646643109540636,0.803921568627451,0.5806831566548881,0.0,0.0,0.3919071456615626,0.8743633276740238,0.0,0.0539568345323741,0.8842929397907573,0.5806831566548881,0.0,0.3978862006162295,0.3889608503226,novel,1.0,False,197,0.0,0,,0.0,,0.3889608503226,none,198,False
MED28,-1.336407726235186,-0.3951549109243149,0.0302931234246798,1.0,0.99490662139219,True,pan-glioma-dep,0.0,0,,,False,,-0.2265773609537478,False,0.2093675027743667,True,tumor-cell-expressed,not-TME-dominated-weak,1.72065,0.9803921568627452,5.2017,0.5842167255594818,0.5865724381625441,0.6219081272084805,0.5441696113074205,23.4733,0.1051495823199903,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.2650176678445229,1.0,0.00509337860781,0.0,0.0,0.1654676258992805,1.0,0.7809187279151943,0.9803921568627452,0.5842167255594818,0.25,1.0,0.6325088339222614,0.00509337860781,0.0,0.5827338129496402,0.8806554423889698,0.5842167255594818,0.25,0.4193154562040234,0.38857153574957465,novel,1.0,False,198,0.0,0,,0.0,,0.3885715357495746,none,199,False
PDCD2,-1.403655938527289,-0.4145267705266837,0.0022258264419806,0.9861111111111112,0.9227504244482172,True,pan-glioma-dep,0.0,0,,,False,,-0.0705449838977738,False,0.1834331456877942,True,tumor-cell-expressed,not-TME-dominated-weak,1.3372000000000002,0.9869281045751634,5.5342,0.7220259128386336,0.7031802120141343,0.7773851590106007,0.6855123674911661,12.9482,0.0696134927330304,False,False,71,0.0,1.0,False,,0,0,0,False,False,False,False,,0.3250883392226148,0.9861111111111112,0.0772495755517828,0.0,0.0,0.3309352517985611,1.0,0.6289752650176679,0.9869281045751634,0.7220259128386336,0.0,1.0,0.655599725166863,0.0772495755517828,0.0,0.6654676258992805,0.8079516847964157,0.7220259128386336,0.0,0.4183277891789965,0.387650023964674,novel,1.0,False,199,0.0,0,,0.0,,0.3876500239646741,none,200,False
RAE1,-1.5694790972668682,-0.3285603197622988,0.0086988550073164,1.0,0.9991511035653652,True,pan-glioma-dep,0.0,0,,,False,,-0.1484780744158823,False,0.1641413208913347,True,tumor-cell-expressed,not-TME-dominated-weak,1.6477499999999994,0.9803921568627452,5.1301,0.64075382803298,0.734982332155477,0.4558303886925795,0.7314487632508834,35.8519,0.061845115598657,False,False,72,0.35,1.0,False,,0,0,0,False,False,False,False,,0.0494699646643109,1.0,0.0008488964346348,0.0,0.0,0.2230215827338129,1.0,0.7491166077738516,0.9803921568627452,0.64075382803298,0.35,1.0,0.5247349823321554,0.0008488964346348,0.0,0.6115107913669064,0.8647543823182984,0.64075382803298,0.35,0.4275146972121393,0.3867786502945498,novel,1.0,False,200,0.0,0,,0.0,,0.3867786502945497,none,201,False
NARS1,-1.9764720512660527,-0.446286385640073,0.0167350151694388,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,0.0258355937959217,False,0.3650816924783952,True,tumor-cell-expressed,not-TME-dominated-weak,0.7363499999999998,0.6601307189542484,6.2634,0.2826855123674912,0.2226148409893993,0.127208480565371,0.4982332155477031,129.62,,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.4558303886925795,1.0,0.0,0.0,0.0,0.9028776978417268,1.0,0.2650176678445229,0.6601307189542484,0.2826855123674912,0.25,1.0,0.7279151943462898,0.0,0.0,0.9514388489208634,0.46257419339938566,0.2826855123674912,0.25,0.3820876784334329,0.38566037504646045,novel,1.0,False,201,0.0,0,,0.0,,0.3856603750464604,none,202,False
ARF4,-0.8160174808734966,-0.3461204254319285,0.0470466000793568,0.8333333333333334,0.6392190152801358,True,pan-glioma-dep,0.0,0,,,False,,-0.2319115400159196,False,0.6006605463895991,True,tumor-cell-expressed,not-TME-dominated-weak,2.0549,0.9934640522875816,7.6477,0.3121319199057715,0.1130742049469964,0.2544169611307421,0.568904593639576,77.1945,0.0998938636507716,False,False,60,0.25,1.0,False,,0,0,0,False,False,False,False,,0.1024734982332155,0.8333333333333334,0.3607809847198642,0.0,0.0,0.1618705035971223,1.0,0.8833922261484098,0.9934640522875816,0.3121319199057715,0.25,1.0,0.46790341578327443,0.3607809847198642,0.0,0.5809352517985611,0.9384281392179957,0.3121319199057715,0.25,0.4157399587750667,0.38428607486935545,novel,1.0,False,202,0.0,0,,0.0,,0.3842860748693554,none,203,False
NOC4L,-1.0559503879919967,-0.427394222687278,0.0158276937684558,1.0,0.9617996604414262,True,pan-glioma-dep,0.0,0,,,False,,0.0051791189711766,False,0.0784597940991106,True,tumor-cell-expressed,not-TME-dominated-weak,0.7330499999999995,0.6928104575163399,4.1628,0.6584216725559481,0.5795053003533569,0.5406360424028269,0.8551236749116607,27.9328,0.0303793808011256,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,,0.3957597173144876,1.0,0.0382003395585738,0.0,0.0,0.7517985611510791,1.0,0.2614840989399293,0.6928104575163399,0.6584216725559481,0.0,1.0,0.6978798586572438,0.0382003395585738,0.0,0.8758992805755396,0.4771472782281346,0.6584216725559481,0.0,0.3925069185107771,0.3831270582442744,novel,1.0,False,203,0.0,0,,0.0,,0.3831270582442744,none,204,False
