gene,glioma_mean,cohens_d,dep_fdr,glioma_dep_fraction,pan_ess_fraction,is_common_essential,archetype,sl_effect,sl_n_contexts,sl_best_context,sl_context_type,is_SL_partner_of_lost_TSG,lost_TSG_partner,sc_malignant_specificity,sc_tme_dominated_flag,sc_malignant_mean,sc_measured,sc_compartment,sc_specificity_tier,tcga_vs_normal_log2fc,tcga_pct_over_normal,tcga_gbm_median_log2tpm,safety_composite,safety_vital_organ,safety_brain_bulk,safety_brain_neuron,gtex_brain_max,lake_neuron_max,cns_high_risk,vital_high_risk,min_subgroup_n,tractability_score,novelty_score,has_inhibitor_moa,chembl_action_types,chembl_n_potent,dgidb_n_drugs,ot_drug_count,ot_sm_approved_drug,uniprot_kinase,uniprot_enzyme,uniprot_membrane,uniprot_loc
UTP6,-1.0457419985708905,-0.3620203459990408,0.0271879585109758,1.0,0.9864176570458404,True,pan-glioma-dep,0.0,0,,,False,,-0.0297125670998607,False,0.1173331432271258,True,tumor-cell-expressed,not-TME-dominated-weak,0.4967500000000004,0.5359477124183006,5.3772,0.4982332155477031,0.6501766784452296,0.5371024734982333,0.3074204946996466,27.9831,0.1657185734889967,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
EIF3E,-1.44006868201508,-0.3618916796504466,0.0191214483786954,1.0,0.9974533106960952,True,pan-glioma-dep,0.3122400969479417,1,PTEN_loss,TSG-loss,True,PTEN,-0.4789812255969519,True,0.6548659675488,True,TME-dominated,TME-dominated,1.3482000000000012,0.9673202614379084,7.5101,0.2084805653710247,0.1342756183745582,0.1236749116607773,0.3674911660777384,129.804,0.1366865457709319,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
NOP56,-1.448456082010016,-0.3600307661291083,0.0499806590385542,1.0,0.9974533106960952,True,pan-glioma-dep,0.0,0,,,False,,-0.1114774012112065,False,0.4187354267154404,True,tumor-cell-expressed,not-TME-dominated-weak,1.0202,0.7712418300653595,7.1557,0.2273262661955241,0.3639575971731449,0.2190812720848056,0.0989399293286219,82.35600000000001,0.3005144458474131,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
TRAPPC4,-0.9660708689124564,-0.3599836822203926,0.0306569502421846,0.9583333333333334,0.9575551782682512,True,pan-glioma-dep,0.0,0,,,False,,-0.0705272467534973,False,0.2667096378470064,True,tumor-cell-expressed,not-TME-dominated-weak,1.1749,0.954248366013072,6.4688,0.4817432273262662,0.392226148409894,0.3710247349823321,0.6819787985865724,45.3678,0.069875984264097,False,False,69,0.35,1.0,False,,0,0,0,False,False,False,False,
NSL1,-1.247336241563978,-0.359701300961381,0.0426538039315504,1.0,0.99490662139219,True,pan-glioma-dep,0.0,0,,,False,,-0.1189373963068918,False,0.2262677857025903,True,tumor-cell-expressed,not-TME-dominated-weak,1.8926,0.9934640522875816,5.3865,0.6348645465253239,0.8621908127208481,0.6855123674911661,0.3568904593639576,19.4196,0.1424220073233256,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
FXN,-0.7415532391586032,-0.3575395459351029,0.0195077538603467,0.8333333333333334,0.6850594227504244,False,pan-glioma-dep,0.0,0,,,False,,-0.0076790783232552,False,0.0573706554751964,True,tumor-cell-expressed,not-TME-dominated-weak,1.3178999999999998,0.9673202614379084,3.7971,0.7915194346289752,0.872791519434629,0.9081272084805654,0.5936395759717314,4.91148,0.0900119155169882,False,False,60,0.25,0.0,False,,0,2,0,False,False,True,False,"Mitochondrion;Cytoplasm, cytosol"
HINFP,-1.7080952270109044,-0.3558808443823354,0.0210395740418552,1.0,0.9957555178268253,True,pan-glioma-dep,0.0,0,,,False,,0.0103132910559372,False,0.0532063840651237,True,tumor-cell-expressed,not-TME-dominated-weak,0.2448999999999994,0.1699346405228758,4.0824,0.7338044758539457,0.8692579505300353,0.5901060070671378,0.7420494699646643,25.2539,0.0598706011958704,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
GPN1,-1.8210484192890617,-0.3553003199531142,0.0166010032548501,1.0,0.9991511035653652,True,pan-glioma-dep,0.0,0,,,False,,-0.0197520279413539,False,0.1180566009512218,True,tumor-cell-expressed,not-TME-dominated-weak,2.0089500000000005,0.9869281045751634,5.7167,0.5865724381625442,0.4770318021201413,0.4840989399293286,0.7985865724381626,33.4676,0.0413261033834367,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
NHP2,-0.798787439124904,-0.3540371038434383,0.0187907035563589,0.9305555555555556,0.8955857385398981,True,pan-glioma-dep,0.0,0,,,False,,-0.0702065993471811,False,0.5788098723340163,True,tumor-cell-expressed,not-TME-dominated-weak,1.1342,0.9673202614379084,7.4942,0.3109540636042403,0.2402826855123675,0.2367491166077738,0.4558303886925795,79.4524,0.114457802763887,False,False,67,0.0,1.0,False,,0,0,0,False,False,False,False,
NELFB,-1.0550749086967883,-0.3539494189940029,0.0335661691219293,0.9722222222222222,0.8590831918505942,True,pan-glioma-dep,0.0,0,,,False,,0.0125296136839516,False,0.0998151042494843,True,tumor-cell-expressed,not-TME-dominated-weak,0.7627499999999996,0.7908496732026143,5.6491,0.3839811542991755,0.2508833922261484,0.2826855123674912,0.6183745583038869,70.7486,0.0843272296470399,False,False,70,0.25,1.0,False,,0,0,0,False,False,False,False,
VCP,-2.640877451804278,-0.3536942131758475,0.0094448920224441,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.0476053943359935,False,0.3700282820866584,True,tumor-cell-expressed,not-TME-dominated-weak,1.2693000000000003,0.8627450980392157,7.1056,0.2084805653710247,0.1166077738515901,0.166077738515901,0.342756183745583,108.986,0.1452800456512014,False,False,72,1.0,0.0,False,,435,3,0,False,False,True,False,"Cytoplasm, cytosol;Endoplasmic reticulum;Nucleus"
SAP18,-1.142374533168513,-0.3532842786758544,0.0350441871567691,1.0,0.9923599320882852,True,pan-glioma-dep,0.0,0,,,False,,-0.3710572001444331,True,0.7103280592596287,True,TME-dominated,TME-dominated,0.7999,0.8562091503267973,7.2241,0.2426383981154299,0.2438162544169611,0.0883392226148409,0.3957597173144876,191.159,0.1273028653381774,True,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
CSE1L,-2.2301705647773216,-0.3524180768160577,0.0289586799855385,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.0235440306966694,False,0.163897486855322,True,tumor-cell-expressed,not-TME-dominated-weak,1.1959,0.8758169934640523,5.3388,0.4075382803297998,0.4487632508833922,0.3286219081272085,0.4452296819787986,53.9961,0.1188349931383565,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
MSTO1,-1.02965942789288,-0.3517459187155116,0.0474225735581868,0.9305555555555556,0.7928692699490663,True,pan-glioma-dep,0.6989973843836298,1,PDGFRA_amp,oncogene-amp,False,,0.0119056044076867,False,0.0495587401319038,True,tumor-cell-expressed,not-TME-dominated-weak,0.7709000000000001,0.6601307189542484,4.9256,0.8457008244994112,0.8551236749116607,0.7985865724381626,0.88339222614841,10.3654,0.0246297348144525,False,False,67,0.0,1.0,False,,0,0,0,False,False,False,False,
TIMM22,-0.6554504200877745,-0.3506691059135118,0.0185443432565397,0.7222222222222222,0.6027164685908319,True,pan-glioma-dep,0.0,0,,,False,,0.0235905239545384,False,0.1447248231803668,True,tumor-cell-expressed,not-TME-dominated-weak,1.0511499999999994,0.8496732026143791,3.5887,0.7550058892815077,0.7561837455830389,0.7173144876325088,0.7915194346289752,17.5073,0.0436645454878199,False,False,52,0.25,1.0,False,,0,0,0,False,False,False,False,
SGO1,-1.1977841053930818,-0.3505887937336348,0.0305019636603236,0.9722222222222222,0.9728353140916808,True,pan-glioma-dep,0.4666378496480584,2,RB1_loss,TSG-loss,True,RB1;TP53,-0.1382050635955939,False,0.0607185850410389,True,tumor-cell-expressed,not-TME-dominated-weak,6.6229,1.0,2.0147,0.8221436984687868,0.9823321554770318,0.9858657243816256,0.4982332155477031,0.0718233,,False,False,70,0.0,1.0,False,,0,0,0,False,False,False,False,
RPS16,-2.164884574250008,-0.3489152927098757,0.0334808394745709,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.9651448524735796,True,2.060794988606132,True,TME-dominated,TME-dominated,1.7162999999999986,0.9934640522875816,10.6853,0.0459363957597173,0.0035335689045936,0.0070671378091873,0.127208480565371,694.4169999999999,0.2842234379653622,True,True,72,0.6,0.0,False,,2,9,5,True,False,False,False,"Cytoplasm;Nucleus, nucleolus"
PSMB4,-2.330845500953088,-0.3483412545735948,0.0146906055801582,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.0334128921665455,False,0.4126120907346035,True,tumor-cell-expressed,not-TME-dominated-weak,1.3329000000000004,0.9869281045751634,8.563,0.1260306242638398,0.0636042402826855,0.03886925795053,0.2756183745583038,319.935,0.1819538192836557,True,True,72,0.8,0.0,False,,0,7,7,True,False,False,False,Cytoplasm;Nucleus
GGPS1,-1.4277670698227378,-0.3473761435467832,0.0271241770442197,1.0,0.966893039049236,True,pan-glioma-dep,0.0,0,,,False,,0.0372380029528202,False,0.1783920455201056,True,tumor-cell-expressed,not-TME-dominated-weak,1.1313000000000004,0.954248366013072,5.1173,0.6301531213191991,0.7243816254416962,0.7137809187279152,0.4522968197879858,17.6648,0.1144957245518677,False,False,72,1.0,0.0,False,,153,21,0,False,False,True,False,"Cytoplasm;Cytoplasm, perinuclear region;Cytoplasm, myofibril, sarcomere, Z line"
HSPA9,-2.4106762904289374,-0.3463034909346804,0.0300539850004788,1.0,1.0,True,pan-glioma-dep,0.3041229445126431,1,PTEN_loss,TSG-loss,True,PTEN,0.0919221088634503,False,0.4879276005194833,True,tumor-cell-expressed,not-TME-dominated-weak,0.8710499999999994,0.8235294117647058,7.1185,0.110718492343934,0.1484098939929329,0.1201413427561837,0.0636042402826855,130.74,0.3361202298801972,True,False,72,0.6,1.0,False,,0,1,0,False,False,False,False,
ARF4,-0.8160174808734966,-0.3461204254319285,0.0470466000793568,0.8333333333333334,0.6392190152801358,True,pan-glioma-dep,0.0,0,,,False,,-0.2319115400159196,False,0.6006605463895991,True,tumor-cell-expressed,not-TME-dominated-weak,2.0549,0.9934640522875816,7.6477,0.3121319199057715,0.1130742049469964,0.2544169611307421,0.568904593639576,77.1945,0.0998938636507716,False,False,60,0.25,1.0,False,,0,0,0,False,False,False,False,
INTS8,-1.2386170881032563,-0.344946027486251,0.0284850942113979,1.0,0.99830220713073,True,pan-glioma-dep,0.6407233834978036,1,RB1_loss,TSG-loss,True,RB1,-0.0306963740907008,False,0.0530057710667782,True,tumor-cell-expressed,not-TME-dominated-weak,0.4657999999999997,0.3660130718954248,4.1236,0.5724381625441696,0.6925795053003534,0.646643109540636,0.3780918727915194,21.7448,0.1328214424272983,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
MED31,-1.539465507456533,-0.3438800350049421,0.0459429652283256,1.0,0.99490662139219,True,pan-glioma-dep,0.0,0,,,False,,0.0264361295741974,False,0.1582729381090697,True,tumor-cell-expressed,not-TME-dominated-weak,1.0972000000000004,0.8888888888888888,4.6531,0.6925795053003534,0.7526501766784452,0.6996466431095406,0.6254416961130742,18.9079,0.0839188622624266,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
ORC4,-0.607952475880226,-0.3438400574987823,0.0422922493278089,0.6666666666666666,0.534804753820034,True,pan-glioma-dep,0.0,0,,,False,,0.0167844350318917,False,0.1661452266662924,True,tumor-cell-expressed,not-TME-dominated-weak,1.2428000000000003,0.8104575163398693,4.546,0.558303886925795,0.8657243816254416,0.657243816254417,0.1519434628975264,21.4482,0.2600336256127175,False,False,48,0.25,1.0,False,,0,0,0,False,False,False,False,
POLR1E,-0.792068386789845,-0.3433431900953645,0.0283618462154211,0.8611111111111112,0.7402376910016978,True,pan-glioma-dep,0.0,0,,,False,,-0.0090639459302662,False,0.0749781243137637,True,tumor-cell-expressed,not-TME-dominated-weak,1.3386499999999997,0.934640522875817,4.14,0.7820965842167255,0.6784452296819787,0.7561837455830389,0.911660777385159,14.4614,0.01780502090637,False,False,62,0.25,1.0,False,,0,0,0,False,False,False,False,
MED17,-1.1519467397744945,-0.3428569978734276,0.0456739375550495,1.0,0.99830220713073,True,pan-glioma-dep,0.0,0,,,False,,0.0201345535231988,False,0.1006795948965793,True,tumor-cell-expressed,not-TME-dominated-weak,1.41965,0.8758169934640523,4.5614,0.7644287396937575,0.8798586572438163,0.7809187279151943,0.6325088339222615,11.776,0.0809841316438101,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
AK6,-1.247208266659796,-0.3410366384791883,0.0267038549954079,1.0,0.900679117147708,True,pan-glioma-dep,0.3426619862067956,1,CDKN2A_del,TSG-loss,True,CDKN2A,0.0136808095390673,False,0.1936582769414531,True,tumor-cell-expressed,not-TME-dominated-weak,0.7273500000000004,0.7908496732026143,5.8197,0.6183745583038869,0.5335689045936396,0.558303886925795,0.7632508833922261,27.0199,0.0501069579826402,False,False,72,0.6,1.0,False,,0,0,0,False,False,False,False,
NCKAP1,-0.5783346170806642,-0.3400642311522107,0.0340888102928743,0.5555555555555556,0.4261460101867572,False,pan-glioma-dep,0.0,0,,,False,,-0.0923559374683674,False,0.2260855828286107,True,tumor-cell-expressed,not-TME-dominated-weak,0.8037999999999998,0.6339869281045751,6.219,0.3828032979976443,0.6289752650176679,0.5088339222614842,0.0106007067137808,30.7027,0.6132361128267699,True,False,40,0.6,1.0,False,,0,0,0,False,False,False,False,
MTOR,-1.2683637814248585,-0.339642144068242,0.0375539787721373,1.0,0.9864176570458404,True,pan-glioma-dep,0.0,0,,,False,,-0.0178863262609608,False,0.0527344616709802,True,tumor-cell-expressed,not-TME-dominated-weak,0.3283499999999995,0.3594771241830065,4.382,0.519434628975265,0.7491166077738516,0.5547703180212014,0.2544169611307421,27.0759,0.1883991627417965,False,False,72,1.0,0.0,True,INHIBITOR,4794,164,26,True,True,True,True,Lysosome membrane;Endoplasmic reticulum membrane;Golgi apparatus membrane
RANBP3,-0.4134373306278131,-0.3387876107840883,0.0240443944758781,0.3472222222222222,0.2054329371816638,False,subset-dep,0.0,0,,,False,,0.0182277950071488,False,0.1106161994152048,True,tumor-cell-expressed,not-TME-dominated-weak,0.83155,0.803921568627451,5.6868,0.5005889281507656,0.4204946996466431,0.3568904593639576,0.7243816254416962,47.9819,0.0635768336304918,False,False,25,0.0,1.0,False,,0,0,0,False,False,False,False,
TUBGCP6,-1.0265300632153405,-0.338575176100215,0.0364828228995211,1.0,0.9821731748726656,True,pan-glioma-dep,0.0,0,,,False,,0.0022336764610561,False,0.0388674534213824,True,tumor-cell-expressed,not-TME-dominated-weak,-1.00535,0.0457516339869281,3.6555,0.2049469964664311,0.3286219081272085,0.1413427561837456,0.1448763250883392,124.742,0.2794305772115221,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
TLN1,-0.4453518450821077,-0.3378142666113177,0.0099238115065764,0.4722222222222222,0.3115449915110356,False,subset-dep,0.3860413037391069,3,CDKN2A_del,TSG-loss,True,CDKN2A;CDKN2B,-0.3801433451186161,True,0.1738324323796372,True,TME-dominated,TME-dominated,1.9015499999999992,0.9084967320261438,6.8518,0.3639575971731448,0.0883392226148409,0.3992932862190812,0.6042402826855124,42.849,0.0864057994486117,False,True,34,0.0,1.0,False,,0,0,0,False,False,False,False,
RNF4,-0.6385520943403711,-0.3360212312814719,0.0146510934190482,0.6666666666666666,0.5135823429541596,False,pan-glioma-dep,0.6282928836024411,1,PDGFRA_amp,oncogene-amp,False,,-0.026641684954548,False,0.1024492858915855,True,tumor-cell-expressed,not-TME-dominated-weak,1.0553499999999998,0.8169934640522876,5.2161,0.4275618374558304,0.5512367491166077,0.5053003533568905,0.2261484098939929,30.7566,0.1998066685176175,False,False,48,0.0,1.0,False,,0,0,0,False,False,False,False,
CLNS1A,-1.518604780180431,-0.3296146057641683,0.0204588196585354,1.0,0.9923599320882852,True,pan-glioma-dep,0.0,0,,,False,,-0.0637760578643913,False,0.3963107021316321,True,tumor-cell-expressed,not-TME-dominated-weak,1.5534999999999997,0.9869281045751634,7.2738,0.4004711425206125,0.5830388692579505,0.4275618374558304,0.1908127208480565,38.4877,0.2154824029136832,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
ZNF593,-0.5247630328693017,-0.3290011377674451,0.035146209622938,0.5555555555555556,0.3930390492359932,False,pan-glioma-dep,0.0,0,,,False,,0.0372983216169067,False,0.2027739523979403,True,tumor-cell-expressed,not-TME-dominated-weak,1.2079,0.954248366013072,3.5098,0.931095406360424,0.9929328621908128,0.9946996466431096,0.8056537102473498,0.0,0.0405052215802652,False,False,40,0.25,1.0,False,,0,0,0,False,False,False,False,
RAE1,-1.5694790972668682,-0.3285603197622988,0.0086988550073164,1.0,0.9991511035653652,True,pan-glioma-dep,0.0,0,,,False,,-0.1484780744158823,False,0.1641413208913347,True,tumor-cell-expressed,not-TME-dominated-weak,1.6477499999999994,0.9803921568627452,5.1301,0.64075382803298,0.734982332155477,0.4558303886925795,0.7314487632508834,35.8519,0.061845115598657,False,False,72,0.35,1.0,False,,0,0,0,False,False,False,False,
WDHD1,-1.4192954336277406,-0.3272460941968715,0.0409754693382539,1.0,0.9957555178268253,True,pan-glioma-dep,0.4118916271496122,1,RB1_loss,TSG-loss,True,RB1,-0.0186066911478018,False,0.0268195996782108,True,tumor-cell-expressed,not-TME-dominated-weak,2.0881,0.9019607843137256,1.9377,0.8763250883392226,0.9434628975265018,0.9328621908127208,0.7526501766784452,2.3856599999999997,0.0560585249605416,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
NOM1,-0.7976861368927433,-0.3235880089970053,0.0386516146156126,0.9444444444444444,0.8616298811544991,True,pan-glioma-dep,0.0,0,,,False,,0.0368070845454436,False,0.0988188831185891,True,tumor-cell-expressed,not-TME-dominated-weak,1.1468999999999998,0.7320261437908496,2.8522,0.7502944640753828,0.833922261484099,0.8268551236749117,0.5901060070671378,8.53218,0.0931685325155502,False,False,68,0.0,1.0,False,,0,0,0,False,False,False,False,
UBL5,-2.776052364406482,-0.3216429121283261,0.0378208063890803,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.193679995794944,False,1.2471611725826055,True,tumor-cell-expressed,not-TME-dominated-weak,1.1457999999999997,0.9738562091503268,9.4614,0.110718492343934,0.0424028268551236,0.0318021201413427,0.2579505300353356,347.789,0.1874002074373449,True,True,72,0.25,1.0,False,,0,0,0,False,False,False,False,
PELP1,-1.1069690911462478,-0.3191060774324397,0.0321477799727254,0.9722222222222222,0.9439728353140916,True,pan-glioma-dep,0.0,0,,,False,,0.0060821792683443,False,0.0887620322369892,True,tumor-cell-expressed,not-TME-dominated-weak,0.1702500000000002,0.2483660130718954,4.845,0.4098939929328622,0.5724381625441697,0.3250883392226148,0.3321554770318021,54.2249,0.1505429818855744,False,False,70,0.25,1.0,False,,0,0,0,False,False,False,False,
VHL,-0.8593628725916024,-0.319056486742552,0.0186399497470588,0.8472222222222222,0.732597623089983,True,pan-glioma-dep,0.0,0,,,False,,0.0085564913498147,False,0.0956803460829412,True,tumor-cell-expressed,not-TME-dominated-weak,1.3132000000000006,0.8300653594771242,4.5928,0.6183745583038869,0.646643109540636,0.5159010600706714,0.6925795053003534,29.8002,0.0692731180058637,False,False,61,0.8,0.0,False,,230,28,0,False,False,False,True,Cytoplasm;Cell membrane;Endoplasmic reticulum
RPS9,-1.856861679647614,-0.3183155683076071,0.0096092401725872,1.0,0.99830220713073,True,pan-glioma-dep,0.0,0,,,False,,-0.9962040459070458,True,1.8442007008012145,True,TME-dominated,TME-dominated,1.5789000000000009,0.9934640522875816,10.576,0.1201413427561837,0.0459363957597173,0.0706713780918727,0.2438162544169611,215.634,0.1922075044746668,True,True,72,0.6,0.0,False,,1,9,5,True,False,False,False,"Cytoplasm;Nucleus, nucleolus"
CDK7,-1.868627008769042,-0.3175959042484526,0.04820573572554,1.0,0.9991511035653652,True,pan-glioma-dep,0.3070466927934987,1,PTEN_loss,TSG-loss,True,PTEN,-0.0040089638556341,False,0.0542701188173384,True,tumor-cell-expressed,not-TME-dominated-weak,0.9487000000000004,0.8888888888888888,4.3356,0.6819787985865725,0.6431095406360424,0.734982332155477,0.667844522968198,16.4843,0.0743761376631142,False,False,72,1.0,0.0,True,INHIBITOR,536,42,9,False,True,True,False,"Nucleus;Cytoplasm;Cytoplasm, perinuclear region"
PSMA2,-2.5189655576693375,-0.3153977767941105,0.0213668960771262,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.4911991362474865,True,0.5479604799551285,True,TME-dominated,TME-dominated,2.247,0.9934640522875816,7.5084,0.4723203769140164,0.3851590106007067,0.5335689045936396,0.4982332155477031,28.0195,,False,False,72,0.0,0.0,False,,1,7,0,False,False,False,False,Cytoplasm;Nucleus
RPS15,-2.3121475187706872,-0.30937964399453,0.0411903939544296,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.6410461063421371,True,2.499972479053676,True,TME-dominated,TME-dominated,1.1690000000000005,0.934640522875817,10.6069,0.0235571260306242,0.0212014134275618,0.0141342756183745,0.0353356890459364,497.73800000000006,0.4007586563087091,True,True,72,0.6,0.0,False,,1,9,5,True,False,False,False,Cytoplasm
RPS11,-2.621332328734956,-0.3084626000637887,0.0435426887653384,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-1.0804656210795425,True,1.758581995306871,True,TME-dominated,TME-dominated,1.537049999999999,0.9803921568627452,11.3941,0.0412249705535924,0.0,0.0,0.1236749116607773,1205.82,0.2865434226325516,True,True,72,0.6,0.0,False,,2,9,5,True,False,False,False,"Cytoplasm;Nucleus, nucleolus"
DHX33,-1.2661623471353085,-0.3044890056419541,0.043274710974567,1.0,0.963497453310696,True,pan-glioma-dep,0.0,0,,,False,,0.0269899323430683,False,0.0901877170560399,True,tumor-cell-expressed,not-TME-dominated-weak,1.1132999999999995,0.7320261437908496,2.9875,0.8103651354534747,0.8162544169611308,0.7102473498233215,0.9045936395759716,17.7512,0.0203075244874824,False,False,72,0.0,1.0,False,,0,0,0,False,False,False,False,
CLCC1,-0.4725107871890464,-0.3021532078084709,0.0310203648132941,0.4166666666666667,0.2852292020373514,False,subset-dep,0.0,0,,,False,,-0.036486992303612,False,0.0869201286039076,True,tumor-cell-expressed,not-TME-dominated-weak,1.0134500000000002,0.8888888888888888,4.3463,0.5924617196702002,0.6007067137809188,0.6784452296819787,0.4982332155477031,19.857,,False,False,30,0.0,1.0,False,,0,0,0,False,False,False,False,
RRP12,-1.3908083001634128,-0.3000776250876065,0.0260214212890631,1.0,0.9991511035653652,True,pan-glioma-dep,0.0,0,,,False,,-0.0264589599831479,False,0.0272881685598403,True,tumor-cell-expressed,not-TME-dominated-weak,-0.1533000000000002,0.0915032679738562,3.3076,0.6525323910482922,0.7985865724381626,0.784452296819788,0.3745583038869258,11.0194,0.1334835472209831,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,
